event_id,contact_key,domain,segment,channel,message_number,message_name,asset_id,campaign_id,event_date,renewal_due_date,days_to_due_at_send,sent,delivered,opened_or_read,clicked,renewed_after_message,renewal_date,revenue_mxn,message_cost_mxn,suppression_leakage_flag
EVT-0000133,AKKY-100025,cliente25.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-15,2026-03-17,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0000134,AKKY-100025,cliente25.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-17,2026-03-17,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000135,AKKY-100025,cliente25.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-22,2026-03-17,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000136,AKKY-100025,cliente25.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-15,2026-03-17,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000137,AKKY-100025,cliente25.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-17,2026-03-17,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000138,AKKY-100025,cliente25.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-22,2026-03-17,5,1,1,0,0,0,,0.0,0.92,0
EVT-0000139,AKKY-100026,cliente26.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-02,2026-03-04,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000140,AKKY-100026,cliente26.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-04,2026-03-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000141,AKKY-100026,cliente26.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-09,2026-03-04,5,1,1,1,0,0,,0.0,0.12,0
EVT-0000142,AKKY-100026,cliente26.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-02,2026-03-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000143,AKKY-100026,cliente26.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-04,2026-03-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000144,AKKY-100026,cliente26.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-09,2026-03-04,5,1,1,0,0,0,,0.0,0.92,0
EVT-0000145,AKKY-100027,cliente27.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-01,2026-01-31,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000146,AKKY-100027,cliente27.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-31,2026-01-31,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000147,AKKY-100027,cliente27.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-05,2026-01-31,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000148,AKKY-100027,cliente27.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-01,2026-01-31,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000149,AKKY-100027,cliente27.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-31,2026-01-31,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000150,AKKY-100027,cliente27.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-05,2026-01-31,5,1,1,0,0,1,2026-02-06,949.7,0.92,0
EVT-0000151,AKKY-100028,cliente28.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-11,2026-03-13,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0000152,AKKY-100028,cliente28.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-13,2026-03-13,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000153,AKKY-100028,cliente28.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-18,2026-03-13,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000154,AKKY-100028,cliente28.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-11,2026-03-13,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000155,AKKY-100028,cliente28.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-13,2026-03-13,0,1,0,0,0,0,,0.0,0.92,0
EVT-0000156,AKKY-100028,cliente28.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-18,2026-03-13,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000157,AKKY-100029,cliente29.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-28,2026-02-27,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000158,AKKY-100029,cliente29.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-27,2026-02-27,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000159,AKKY-100029,cliente29.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.12,0
EVT-0000160,AKKY-100029,cliente29.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-28,2026-02-27,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000161,AKKY-100029,cliente29.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-27,2026-02-27,0,1,1,1,1,0,,0.0,0.92,0
EVT-0000162,AKKY-100029,cliente29.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-04,2026-02-27,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000163,AKKY-100030,cliente30.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-07,2026-02-06,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000164,AKKY-100030,cliente30.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-06,2026-02-06,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000165,AKKY-100030,cliente30.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-11,2026-02-06,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000166,AKKY-100030,cliente30.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-07,2026-02-06,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000167,AKKY-100030,cliente30.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-06,2026-02-06,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000168,AKKY-100030,cliente30.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-11,2026-02-06,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000169,AKKY-100031,cliente31.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-05,2026-02-04,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000170,AKKY-100031,cliente31.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-04,2026-02-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000171,AKKY-100031,cliente31.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-09,2026-02-04,5,1,1,1,0,0,,0.0,0.12,0
EVT-0000172,AKKY-100031,cliente31.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-05,2026-02-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000173,AKKY-100031,cliente31.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-04,2026-02-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000174,AKKY-100031,cliente31.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-09,2026-02-04,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000175,AKKY-100032,cliente32.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-26,2026-04-25,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000176,AKKY-100032,cliente32.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-25,2026-04-25,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000177,AKKY-100032,cliente32.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-30,2026-04-25,5,1,0,0,0,0,,0.0,0.12,0
EVT-0000178,AKKY-100032,cliente32.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-26,2026-04-25,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000179,AKKY-100032,cliente32.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-25,2026-04-25,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000180,AKKY-100032,cliente32.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-30,2026-04-25,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000181,AKKY-100033,cliente33.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-18,2026-04-17,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0000182,AKKY-100033,cliente33.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-17,2026-04-17,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000183,AKKY-100033,cliente33.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-22,2026-04-17,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000184,AKKY-100033,cliente33.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-18,2026-04-17,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000185,AKKY-100033,cliente33.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-17,2026-04-17,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000186,AKKY-100033,cliente33.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-22,2026-04-17,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000187,AKKY-100034,cliente34.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-13,2026-02-12,-30,1,0,0,0,0,,0.0,0.12,0
EVT-0000188,AKKY-100034,cliente34.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-12,2026-02-12,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000189,AKKY-100034,cliente34.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-17,2026-02-12,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000190,AKKY-100034,cliente34.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-13,2026-02-12,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0000191,AKKY-100034,cliente34.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-12,2026-02-12,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000192,AKKY-100034,cliente34.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-17,2026-02-12,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000193,AKKY-100035,cliente35.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-01,2026-03-03,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000194,AKKY-100035,cliente35.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-03,2026-03-03,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000195,AKKY-100035,cliente35.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-08,2026-03-03,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000196,AKKY-100035,cliente35.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-01,2026-03-03,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000197,AKKY-100035,cliente35.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-03,2026-03-03,0,1,1,0,0,0,,0.0,0.92,0
EVT-0000198,AKKY-100035,cliente35.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-08,2026-03-03,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000199,AKKY-100036,cliente36.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-22,2026-02-21,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0000200,AKKY-100036,cliente36.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-21,2026-02-21,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000201,AKKY-100036,cliente36.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-26,2026-02-21,5,1,1,1,1,0,,0.0,0.12,0
EVT-0000202,AKKY-100036,cliente36.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-22,2026-02-21,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000203,AKKY-100036,cliente36.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-21,2026-02-21,0,1,1,1,1,0,,0.0,0.92,0
EVT-0000204,AKKY-100036,cliente36.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-26,2026-02-21,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000205,AKKY-100037,cliente37.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-02,2026-04-01,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000206,AKKY-100037,cliente37.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-01,2026-04-01,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000207,AKKY-100037,cliente37.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-06,2026-04-01,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000208,AKKY-100037,cliente37.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-02,2026-04-01,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000209,AKKY-100037,cliente37.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-01,2026-04-01,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000210,AKKY-100037,cliente37.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-06,2026-04-01,5,1,1,1,0,1,2026-04-08,822.48,0.92,0
EVT-0000211,AKKY-100038,cliente38.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-17,2026-04-16,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000212,AKKY-100038,cliente38.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-16,2026-04-16,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000213,AKKY-100038,cliente38.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-21,2026-04-16,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000214,AKKY-100038,cliente38.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-17,2026-04-16,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000215,AKKY-100038,cliente38.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-16,2026-04-16,0,1,1,1,1,1,2026-04-18,934.12,0.92,0
EVT-0000216,AKKY-100038,cliente38.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-21,2026-04-16,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000217,AKKY-100039,cliente39.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-23,2026-03-25,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000218,AKKY-100039,cliente39.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-25,2026-03-25,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000219,AKKY-100039,cliente39.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000220,AKKY-100039,cliente39.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-23,2026-03-25,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000221,AKKY-100039,cliente39.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-25,2026-03-25,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000222,AKKY-100039,cliente39.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.92,0
EVT-0000223,AKKY-100040,cliente40.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-15,2026-04-14,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000224,AKKY-100040,cliente40.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-14,2026-04-14,0,1,1,0,0,1,2026-04-15,633.99,0.12,0
EVT-0000225,AKKY-100040,cliente40.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-19,2026-04-14,5,1,1,1,0,0,,0.0,0.12,1
EVT-0000226,AKKY-100040,cliente40.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-15,2026-04-14,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0000227,AKKY-100040,cliente40.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-14,2026-04-14,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000228,AKKY-100040,cliente40.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-19,2026-04-14,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000229,AKKY-100041,cliente41.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-21,2026-03-23,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000230,AKKY-100041,cliente41.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-23,2026-03-23,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000231,AKKY-100041,cliente41.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-28,2026-03-23,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000232,AKKY-100041,cliente41.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-21,2026-03-23,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000233,AKKY-100041,cliente41.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-23,2026-03-23,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000234,AKKY-100041,cliente41.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-28,2026-03-23,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000235,AKKY-100042,cliente42.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-24,2026-01-24,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000236,AKKY-100042,cliente42.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-29,2026-01-24,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000237,AKKY-100042,cliente42.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-24,2026-01-24,0,1,1,0,0,0,,0.0,0.92,0
EVT-0000238,AKKY-100042,cliente42.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-29,2026-01-24,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000239,AKKY-100043,cliente43.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-29,2026-02-28,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000240,AKKY-100043,cliente43.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-28,2026-02-28,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000241,AKKY-100043,cliente43.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-05,2026-02-28,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000242,AKKY-100043,cliente43.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-29,2026-02-28,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0000243,AKKY-100043,cliente43.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-28,2026-02-28,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000244,AKKY-100043,cliente43.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-05,2026-02-28,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000245,AKKY-100044,cliente44.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-02,2026-04-01,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000246,AKKY-100044,cliente44.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-01,2026-04-01,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000247,AKKY-100044,cliente44.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-06,2026-04-01,5,1,1,0,0,1,2026-04-11,568.45,0.12,0
EVT-0000248,AKKY-100044,cliente44.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-02,2026-04-01,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000249,AKKY-100044,cliente44.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-01,2026-04-01,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000250,AKKY-100044,cliente44.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-06,2026-04-01,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000251,AKKY-100045,cliente45.mx,SMB,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-20,2026-02-19,-30,1,1,1,0,0,,0.0,0.12,0
EVT-0000252,AKKY-100045,cliente45.mx,SMB,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-19,2026-02-19,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000253,AKKY-100045,cliente45.mx,SMB,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-24,2026-02-19,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000254,AKKY-100045,cliente45.mx,SMB,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-20,2026-02-19,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000255,AKKY-100045,cliente45.mx,SMB,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-19,2026-02-19,0,1,1,1,0,1,2026-02-19,1012.11,0.92,0
EVT-0000256,AKKY-100045,cliente45.mx,SMB,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-24,2026-02-19,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000257,AKKY-100046,cliente46.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-27,2026-03-29,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000258,AKKY-100046,cliente46.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-29,2026-03-29,0,1,1,0,0,0,,0.0,0.12,0
EVT-0000259,AKKY-100046,cliente46.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-03,2026-03-29,5,1,1,0,0,0,,0.0,0.12,0
EVT-0000260,AKKY-100046,cliente46.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-27,2026-03-29,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0000261,AKKY-100046,cliente46.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-29,2026-03-29,0,1,1,1,0,0,,0.0,0.92,0
EVT-0000262,AKKY-100046,cliente46.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-03,2026-03-29,5,1,1,1,0,0,,0.0,0.92,0
EVT-0000263,AKKY-100047,cliente47.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-19,2026-02-18,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0000264,AKKY-100047,cliente47.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-18,2026-02-18,0,1,1,1,0,0,,0.0,0.12,0
EVT-0000265,AKKY-100047,cliente47.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-23,2026-02-18,5,1,1,1,0,0,,0.0,0.12,0
